1195	1294	412	201	1938	
1337	1616	1962	940	1708	
467	1581	668	324	465	
1896	715	13	600	1677	
492	1076	1134	670	1933	
379	1727	1613	1825	1793	
1873	352	417	1292	265	
1868	1621	964	1084	1810	
513	679	1553	1035	666	
893	872	805	265	1343	
1210	713	1364	1925	913	
654	1122	1806	942	357	
1485	420	1318	693	1983	
1322	1559	1329	191	908	
382	782	982	578	729	
115	216	1894	952	65	
1390	1237	385	3	476	
1415	1425	1117	1626	753	
1523	1183	1353	1956	1817	
68	1520	813	1336	1108	
1892	484	1142	272	246	
1186	1911	1055	1430	249	
1842	1508	1352	120	210	
680	1283	1037	488	251	
1062	462	101	239	764	
181	682	858	873	1120	
1985	1731	1329	1348	771	
1053	434	819	1970	409	
991	892	1226	1222	228	
520	917	760	1014	572	
684	23	1834	818	1561	
1371	711	390	1277	683	
970	892	1617	1567	1682	
758	730	1449	658	1384	
1799	37	903	1523	351	
714	209	52	1601	290	
1913	1984	1614	1682	1905	
328	1991	516	1753	724	
1537	862	1290	1753	1790	
159	1127	1480	1170	1727	
1681	1554	405	480	720	
151	54	549	1881	645	
1111	1843	859	1172	1569	
1131	1704	1510	418	1125	
1379	426	1386	57	106	
1230	1480	997	775	782	
1613	1607	176	1440	1833	
786	1612	1392	78	802	
1792	451	1966	1250	1345	
1053	494	755	1235	1737	
119	0	1209	813	374	
825	1461	1184	1609	246	
1498	618	1888	1375	674	
203	1571	1374	1107	613	
660	1162	1316	313	139	
532	627	1959	1080	386	
621	1756	1989	430	1966	
1749	70	1969	1992	1827	
111	993	1470	109	658	
1789	336	307	1962	26	
87	1591	1560	1077	1851	
1188	106	317	1932	357	
1284	1583	1603	1368	1365	
230	207	1317	193	634	
1099	62	1030	287	1309	
442	1825	537	922	1423	
1331	1615	1437	286	1905	
1146	1069	204	346	1956	
392	488	878	1107	696	
321	1659	553	1688	1818	
1893	1167	669	750	1303	
1152	1211	1663	1233	984	
343	452	1557	483	1776	
837	1632	1970	1683	412	
1064	1626	677	799	266	
826	1101	318	966	463	
736	1808	1135	618	591	
542	214	1155	729	1985	
1847	1898	556	1790	990	
502	862	1881	129	1956	
49	600	584	111	1317	
1939	3	487	1382	1628	
127	183	1976	1794	1390	
1988	1829	1859	722	1473	
71	1331	1903	1599	1588	
700	1399	220	404	306	
15	493	1550	1326	1149	
1974	860	748	793	150	
1898	526	654	242	284	
1605	719	1540	718	973	
308	1598	732	1046	1541	
1474	676	1511	351	1320	
1289	1743	291	597	768	
292	744	1312	1908	881	
369	657	1950	1514	526	
1991	995	512	1866	1375	
1335	707	1872	1505	1185	
1866	1612	1540	1156	1022	
1720	1115	614	1897	1617	
1359	1256	1926	1144	104	
1542	1999	1307	306	1754	
933	576	579	290	1328	
878	105	1263	830	1101	
1754	1854	1258	1536	1236	
1759	1406	1566	1612	594	
1527	1968	52	160	213	
282	503	833	1062	1287	
1010	1013	994	559	710	
8	1865	604	1173	1627	
317	52	1611	1446	1719	
711	1671	1274	263	235	
1668	1275	1474	1472	280	
1612	1837	58	949	1047	
213	404	1492	460	851	
352	1171	598	734	884	
24	1331	1277	1525	1262	
434	732	123	1964	297	
612	385	467	1426	1974	
467	1434	920	390	1915	
537	333	1245	867	1693	
1038	60	1363	283	1212	
1000	693	578	1462	794	
1515	1491	906	1658	1972	
921	1163	854	88	1932	
198	26	855	343	139	
1095	326	1916	634	1097	
863	1656	656	147	236	
1770	1257	631	1548	1386	
145	1168	1174	556	361	
1913	747	875	1389	1177	
105	1892	421	1683	1696	
347	82	581	823	174	
1759	1858	845	530	2	
529	682	615	30	1762	
244	1269	1336	302	1396	
1235	1320	628	588	761	
1167	1784	212	1159	1696	
376	1116	1229	332	1975	
1881	1162	840	1816	1729	
1743	55	753	1865	1495	
1734	478	1990	1018	1266	
1692	659	176	570	284	
759	1713	1148	1088	461	
1948	1138	1022	1328	66	
638	146	1597	1817	1984	
1902	694	1623	848	1729	
734	301	1650	690	362	
1742	1912	1876	1827	1524	
1920	641	347	364	532	
1272	1851	552	1992	1829	
999	529	1428	538	14	
1982	1172	1093	1169	1045	
17	534	641	987	622	
303	1951	737	1474	176	
622	1967	1410	218	437	
65	1301	1985	934	182	
161	1737	1775	47	925	
750	1325	430	1295	1625	
697	1457	1857	1259	1422	
1374	1746	1693	1042	1598	
731	1808	1890	324	471	
1408	340	1805	841	1491	
1024	1315	1811	5	1369	
1908	878	795	1586	1	
550	1749	716	1316	1269	
117	468	1765	265	1375	
623	450	1971	1925	1579	
1500	1388	695	1177	680	
768	901	510	1819	867	
1897	1272	835	287	1292	
1624	1050	341	1474	871	
1286	1428	864	1259	1254	
1867	1902	1501	705	1652	
1043	1630	1691	201	1126	
447	545	708	520	1355	
1921	936	770	1485	1537	
1755	1122	1980	354	1859	
1711	1201	227	295	1507	
1965	1537	1034	1074	1801	
1718	108	1929	191	1336	
1601	121	380	1781	1991	
1996	905	942	84	520	
840	1717	531	401	598	
877	377	649	1048	258	
1598	1207	448	1135	1859	
374	1890	1770	431	1420	
185	260	277	1434	961	
1619	993	928	69	542	
1676	1879	936	280	1450	
288	73	150	1491	472	
756	688	1896	1191	376	
1376	1961	1643	921	732	
1822	1704	117	115	1288	
1203	593	268	1787	1473	
506	1044	1299	1430	282	
754	1437	1616	1878	1662	
92	1063	1963	1864	1262	
504	1835	1324	1678	1968	
534	1309	1133	1720	859	
680	115	1912	846	1812	
549	1666	221	220	1366	
642	1649	26	1072	1125	
300	1700	1853	1243	1919	
1783	1644	1510	702	194	
431	906	1880	13	1328	
1017	126	84	1298	515	
1429	1954	558	1284	1418	
1088	1417	90	450	1249	
1382	1762	848	1133	694	
52	1204	125	1105	1581	
1980	1547	1655	1969	1816	
1119	790	1487	1907	1606	
120	66	653	111	847	
1859	1520	142	1091	1035	
1889	7	40	1344	1854	
1773	942	1477	1567	509	
1594	716	1699	1742	1479	
1196	1434	160	1416	1697	
1106	259	754	397	1719	
1963	48	894	1512	839	
173	285	1918	1823	761	
1062	397	827	117	158	
228	972	1858	443	348	
108	1167	1112	1433	1384	
1981	524	726	1175	1188	
145	707	897	1312	1490	
450	18	966	159	468	
1906	1794	201	1410	1748	
1801	1681	1062	754	650	
735	1794	1132	1470	933	
1778	1606	1178	471	1079	
645	369	858	1476	1030	
1700	1027	1361	1136	1815	
1930	1295	916	1707	1749	
101	1960	1692	1876	534	
1326	26	1944	1006	1224	
1257	1078	1124	1219	1206	
1039	1099	174	1202	727	
927	229	816	1284	306	
188	1884	1206	580	1348	
1824	537	1441	1278	106	
1376	1200	668	1153	822	
1368	1118	1560	1648	32	
1634	1351	1644	1276	1709	
1286	113	807	1627	427	
654	544	1271	436	1902	
211	866	320	1786	239	
243	1605	552	1495	1626	
1180	972	987	1330	862	
538	1018	1684	355	1201	
1690	1451	522	664	49	
156	1533	548	1248	121	
908	1158	1916	1052	847	
1320	54	78	1786	1629	
324	930	1443	479	520	
1097	315	526	1981	705	
82	1867	1179	460	286	
1547	249	1423	828	1479	
1226	146	1696	764	166	
288	479	794	1807	384	
508	1018	1567	1933	761	
834	98	319	665	757	
1318	1280	1565	1954	1665	
1027	585	1823	550	1929	
1070	1735	181	1545	1863	
618	678	114	777	1505	
1150	565	1333	1017	1223	
98	291	1070	1310	751	
1062	1350	201	822	296	
113	1380	1781	588	1387	
513	1382	1011	1883	1686	
1678	250	1572	799	428	
148	853	594	284	1974	
519	1193	1298	344	1235	
1984	802	398	1455	1589	
7	1534	1836	1337	546	
1446	1812	642	409	293	
1336	1052	1751	1796	1528	
1618	1415	1574	1841	1384	
1066	1434	303	208	776	
593	816	1639	1064	639	
1200	1075	1682	1216	185	
1932	877	177	1654	1652	
1319	1910	1842	961	1858	
1214	688	767	1306	1184	
53	1064	1395	1022	355	
1957	997	1442	1966	380	
1560	1559	1506	1834	1868	
1918	774	1328	1447	1194	
829	1472	1243	1678	760	
646	1915	1648	76	1137	
735	701	611	1145	1910	
1710	1315	304	1925	750	
1424	347	831	766	1313	
743	1108	1995	1812	1126	
292	496	628	5	723	
1958	1343	90	291	825	
461	1881	1079	1602	1569	
664	908	753	1713	1400	
740	1778	899	1823	1624	
1777	1909	318	59	1168	
750	558	1311	621	1375	
1912	1120	914	1038	1719	
366	1598	295	86	1189	
723	1479	756	996	1828	
659	106	321	266	875	
197	1652	676	1749	346	
221	200	1049	519	341	
1777	995	453	577	1609	
1490	26	419	1019	1129	
1001	298	187	210	618	
123	790	537	421	300	
17	1400	1840	1603	490	
301	624	1133	1860	1780	
322	1105	1770	1124	1879	
1160	1528	1443	1966	1820	
727	980	170	298	1627	
1106	1330	1841	448	1424	
1771	1510	1336	1281	1098	
465	1536	1327	1867	1668	
292	340	135	1464	1790	
1350	1067	269	1647	108	
1800	526	723	1480	1256	
1104	1191	303	867	1742	
858	144	1821	1311	1150	
1454	992	92	314	1	
893	1486	1307	513	1317	
350	189	1704	81	197	
225	618	1183	703	1654	
508	584	1465	542	1272	
974	64	1479	1185	1270	
399	140	1604	817	759	
199	1143	215	74	1242	
1291	1368	1334	284	187	
1440	1004	1163	1705	1448	
1547	1581	801	802	1788	
1577	598	583	1954	200	
190	876	1837	1110	1207	
1911	1684	1776	582	1632	
1557	1009	45	1662	721	
1891	278	1289	830	536	
12	1151	1558	1708	1407	
1401	1303	299	1168	605	
1422	733	551	135	1298	
747	1491	202	1768	349	
1798	1286	1218	71	1359	
53	146	1522	506	1751	
1042	1558	40	40	1867	
1474	1501	1146	719	649	
623	621	1029	1305	238	
1813	1561	344	943	271	
571	1633	799	1838	26	
1269	783	1953	958	1528	
623	1115	1072	1342	1892	
786	1967	804	1352	241	
687	755	718	166	306	
1461	1021	772	355	1265	
976	1318	1816	473	596	
927	361	1218	522	504	
1121	1725	1692	493	42	
1483	1025	1797	1701	1946	
843	1045	849	892	1071	
925	279	1241	768	300	
180	1193	701	1859	1623	
1496	1253	994	186	659	
243	160	1415	75	1706	
320	1314	387	51	1099	
250	1935	1859	706	1101	
1553	784	550	969	1704	
12	310	1803	761	283	
161	698	95	820	1070	
410	280	1416	1449	1563	
1784	1216	805	1316	238	
413	1934	666	1840	52	
1486	908	1921	85	432	
563	386	833	1198	581	
1564	1138	1505	1747	490	
259	177	273	601	702	
872	1197	368	1515	1704	
1729	806	512	1162	1500	
1360	41	1003	90	430	
519	788	1702	217	1082	
643	1290	1395	1717	1990	
698	1416	390	1692	1342	
1448	680	1273	258	560	
591	340	1041	1132	776	
12	1725	1868	1659	1805	
747	573	1282	1074	1605	
1771	749	1790	105	426	
357	381	117	1598	575	
1038	530	968	991	239	
474	1632	1883	1010	1672	
691	456	1320	921	648	
1465	270	374	29	1737	
1749	234	1536	335	619	
958	176	337	313	121	
1787	1375	1825	456	1991	
159	875	1585	723	932	
389	1601	361	1045	1689	
651	851	620	679	516	
116	1457	918	1934	1658	
1098	621	1899	274	450	
712	493	1176	1285	1833	
785	390	403	1845	1858	
1862	290	1291	741	1527	
1810	1092	1096	826	896	
1475	1220	1198	918	552	
985	762	770	817	926	
596	640	1692	1583	1369	
131	620	529	1881	264	
1680	1102	1925	1852	1797	
971	252	1512	1777	131	
709	977	104	123	769	
323	52	1614	1207	295	
1639	68	773	743	1049	
472	662	1370	1372	1543	
1987	418	1045	536	683	
427	538	1208	1889	311	
235	285	151	1998	1571	
1605	495	793	1450	333	
1235	1224	698	1560	834	
1690	992	1055	486	913	
493	1332	280	1112	1784	
465	1621	290	1128	1799	
1918	398	527	1282	593	
1483	1643	301	496	1467	
702	196	1823	1606	1215	
271	154	1033	137	1721	
25	1781	1200	227	1830	
419	1732	1617	1503	291	
1079	142	838	38	1765	
1745	1394	1266	1269	1676	
1965	390	694	1825	1610	
192	833	608	1578	1473	
367	290	1288	1617	837	
610	51	102	1986	79	
1496	1147	624	1739	686	
783	1196	867	1591	800	
1105	33	210	1990	1397	
1196	877	667	141	548	
894	766	947	1581	1247	
1899	612	1646	1503	1550	
489	380	1285	785	1311	
1966	421	224	1005	896	
552	720	1374	789	514	
1482	1849	714	876	431	
1631	699	1441	932	333	
163	274	1696	468	718	
307	1851	1714	3	893	
243	220	892	1812	390	
1651	387	1248	788	1945	
784	598	199	1663	111	
1886	411	718	1009	124	
1642	1968	1755	1800	575	
481	1088	571	456	1657	
698	1085	493	994	525	
1395	1164	599	1812	1436	
669	1653	97	1282	793	
1562	1855	640	44	1467	
1437	530	737	1669	1902	
1650	1850	277	581	3	
1742	77	594	1561	1936	
633	936	850	1215	881	
1589	180	1562	1995	1801	
1381	1603	1400	149	621	
866	1741	1899	1285	1412	
1855	160	1531	1826	1646	
1724	1178	88	183	138	
356	1572	999	306	516	
1871	1520	1216	939	536	
1879	512	1616	302	902	
1293	1602	948	1790	1709	
910	1996	1491	280	1212	
730	556	1102	365	940	
1038	476	35	17	1270	
1371	225	539	397	638	
1382	343	681	1393	115	
549	1639	49	91	855	
1603	1864	464	681	737	
1883	1641	507	1540	1894	
499	447	891	1248	1766	
354	682	946	1242	1952	
1188	1982	856	1618	816	
213	93	1390	20	443	
279	1778	1083	1039	1133	
986	452	1089	1485	1945	
1890	1562	481	1052	1242	
1096	1140	428	512	972	
807	410	1028	1445	1955	
46	988	1156	1475	134	
1796	603	275	846	116	
360	1190	1772	173	1601	
657	1311	578	1187	1414	
413	1362	1037	558	1290	
540	436	1284	344	474	
374	1272	1903	1358	893	
324	468	513	1274	1347	
775	1922	1872	966	186	
448	156	512	1666	123	
1636	788	895	1164	1702	
651	41	454	1915	1404	
1815	1029	1866	534	56	
1466	1301	1965	778	1544	
1964	1754	692	1839	1898	
1670	1309	92	1754	1744	
1305	889	99	1861	569	
36	1045	1108	701	597	
1181	928	50	1610	1245	
18	761	1592	955	1622	
1788	180	1885	1393	1382	
56	839	1609	1713	1970	
818	258	421	534	1949	
1645	376	153	979	1701	
557	86	81	243	114	
241	1111	1935	1200	355	
48	1350	227	1971	772	
1140	461	1872	171	541	
222	1954	936	1437	906	
1608	853	1553	795	108	
1715	1529	1594	1136	1628	
1786	1987	337	455	1383	
1875	628	1815	158	171	
1330	321	162	176	1209	
1845	499	351	1039	262	
1287	1939	1751	1148	1897	
1207	1441	970	437	123	
1348	418	701	1932	1863	
1973	1479	423	538	1678	
270	164	460	1538	1611	
1132	92	614	410	376	
1729	1070	780	1645	1708	
1129	268	1260	795	1660	
997	141	1905	1286	1211	
1798	1006	1907	555	839	
810	1227	1793	877	1522	
1361	385	1508	1508	730	
1644	202	38	1580	1130	
784	963	1306	299	1646	
1083	1692	380	1208	1081	
197	1569	1	780	1947	
1842	1536	1504	982	1591	
23	919	910	1454	453	
1906	1368	1154	1309	964	
1866	1426	783	215	1036	
1630	88	108	1015	615	
15	1093	258	1910	1504	
1374	1205	128	21	683	
584	1454	393	1897	410	
74	475	146	1309	1267	
633	1039	261	1855	1519	
1622	1178	1184	430	167	
108	1133	1271	128	1186	
1723	1944	271	1854	1175	
927	592	1433	1256	1996	
1505	949	575	1685	1583	
860	1668	1209	1641	852	
651	1235	961	1506	1562	
190	140	517	647	600	
444	97	1352	1412	1893	
610	673	538	974	120	
782	63	1846	967	1102	
1524	638	534	428	1794	
667	325	695	868	1910	
488	1855	257	686	1663	
1913	785	294	1074	1737	
1961	1372	1764	58	617	
786	606	1479	444	1086	
459	14	1424	1107	1887	
453	1603	500	869	1158	
1350	941	558	1688	954	
850	981	1190	251	1173	
1614	417	831	598	1362	
1223	641	1812	227	1572	
8	462	909	957	272	
625	78	248	701	162	
623	477	1192	1338	130	
1257	971	1647	1377	751	
1754	394	721	140	1581	
1589	1549	1736	746	923	
1318	1464	1870	913	103	
660	281	245	1016	1788	
104	1850	1236	1516	1651	
1148	540	1969	185	1238	
583	1651	601	949	1794	
915	820	117	1195	901	
1819	1468	724	296	1940	
1264	619	886	302	246	
432	719	1739	1443	1348	
1162	1691	32	1549	249	
1075	1071	1269	1556	656	
417	302	1298	1708	1247	
1972	689	1573	667	993	
920	1767	750	1929	1480	
1892	1545	1727	1694	1087	
646	1030	768	603	1637	
565	325	1766	437	1009	
1307	833	195	120	1009	
188	1783	1328	276	412	
679	1240	792	794	1345	
1534	766	119	842	241	
1196	587	1055	867	418	
536	1796	964	1584	1402	
1065	1575	1211	118	1234	
1838	695	1133	228	70	
1340	55	1473	1949	543	
330	1950	1458	1291	1330	
1516	1838	1202	1776	565	
1462	907	433	589	593	
1039	1426	1467	1748	914	
1139	763	1121	897	1898	
1635	1963	1171	547	437	
342	1521	587	301	121	
480	1502	1204	1501	1747	
1070	261	1452	1195	411	
915	1684	1009	315	850	
980	356	782	1138	152	
1542	1272	1188	502	417	
1767	1702	605	1604	1152	
1493	1078	132	1266	1397	
1602	1921	1733	34	1133	
1288	1970	1239	863	228	
605	1735	590	59	1520	
1310	1265	227	1199	1482	
1416	1847	1748	188	1850	
361	1286	1458	429	460	
1812	444	1995	961	1812	
129	288	1104	621	437	
1440	1953	107	714	31	
661	1156	296	568	316	
1242	586	645	1489	678	
601	795	1411	120	1998	
208	996	497	1537	1337	
1702	1767	210	1210	1536	
1185	136	27	551	1258	
486	1595	798	756	1040	
1482	1736	1134	1820	1420	
1883	1820	1815	233	12	
383	1739	177	1255	1324	
200	1351	1226	1967	388	
1823	79	534	45	1453	
1164	1909	116	1253	1755	
93	1237	755	316	459	
539	1982	1608	883	382	
1147	893	159	1713	1676	
1066	1891	1992	1295	941	
708	12	726	1542	1283	
879	1614	1672	393	1327	
586	168	926	1900	435	
1551	1660	1064	651	1388	
1598	1604	787	1493	959	
729	83	1977	287	1473	
1590	477	242	750	200	
1848	1469	1127	1010	56	
522	1676	538	333	948	
1636	1357	126	362	82	
1410	793	1403	1286	238	
1105	28	551	31	587	
1947	1985	1191	340	1192	
221	1072	1486	1339	429	
1120	1772	247	15	1472	
857	479	1598	673	1077	
984	326	536	813	1687	
371	1927	761	1114	1727	
1299	1897	600	753	247	
1466	371	570	268	580	
602	1880	460	412	1153	
271	408	956	1090	422	
981	1191	303	1108	448	
1400	1973	1425	1811	840	
88	1240	1693	1075	869	
704	386	1272	1430	1476	
1961	1029	1930	1913	492	
1951	687	1501	172	1460	
750	1583	1091	1245	743	
631	975	1275	1407	1453	
426	279	1127	826	1394	
44	631	136	1651	550	
166	236	1934	1182	1566	
184	822	749	1151	12	
362	1467	1822	1894	1743	
1275	347	1244	637	1966	
1797	1078	1315	1978	1022	
191	1353	1084	146	1290	
207	360	1931	1302	1993	
103	1275	776	170	1116	
242	1085	1370	169	1911	
1123	1099	156	560	931	
361	1189	1369	709	1803	
1316	1879	821	1979	649	
1950	229	162	141	140	
1882	726	23	1421	1778	
721	2	855	1368	14	
675	149	1429	460	1225	
878	219	1592	463	357	
1466	993	1190	775	588	
1175	633	362	1062	1355	
1149	1390	82	678	1195	
1643	841	587	1099	1820	
284	1540	389	695	293	
801	582	880	1093	1082	
801	1337	600	654	1815	
949	1305	1607	1632	1118	
245	1731	134	364	1741	
645	495	274	226	860	
933	1345	974	388	574	
1450	1062	1816	158	591	
528	598	942	218	0	
106	392	123	504	120	
1716	1020	1353	861	354	
443	1237	19	46	1405	
1157	363	421	368	1970	
1259	1031	1162	977	602	
466	1862	845	1460	1627	
1072	209	633	1581	1141	
757	449	230	450	1971	
774	1569	215	1903	1795	
1353	1106	1033	300	1734	
247	1863	361	1224	1406	
946	1750	1225	1202	1744	
626	1159	1742	1224	1486	
357	1668	843	1272	973	
304	1719	1702	1648	1368	
1095	1510	1171	714	1339	
1525	882	1798	386	417	
1372	1491	1016	1125	588	
1887	64	534	148	1077	
233	57	109	1440	1490	
1306	523	1947	1864	676	
1107	1004	416	447	1345	
600	487	719	506	1498	
1491	844	104	1697	1796	
1663	175	1128	1450	749	
855	901	1788	475	60	
481	300	6	1005	1875	
802	869	1106	958	1038	
1519	1247	1122	224	953	
893	1815	101	1646	1228	
763	1238	703	1937	650	
1545	698	199	1225	1040	
20	1900	1758	1779	9	
1862	1928	91	1228	1528	
224	459	485	864	820	
907	1593	936	1125	653	
1998	627	793	661	1930	
623	401	131	1378	1558	
1110	529	432	510	919	
1639	366	1095	1593	477	
1706	641	207	437	1595	
1881	751	1299	1384	1071	
1499	1182	509	682	1833	
1210	623	1296	1724	73	
1600	473	1792	1780	750	
1153	1598	1641	567	1556	
734	1437	1483	379	1683	
172	1519	1285	1219	1509	
1701	1561	1997	1561	575	
1696	693	1124	1883	941	
1448	1534	1525	883	934	
573	1031	895	385	397	
241	600	1393	794	323	
688	1251	1758	1833	1917	
1664	1321	110	1895	1192	
118	891	1702	897	1697	
386	814	504	1632	1061	
293	137	220	858	92	
1916	1283	647	196	1799	
549	1501	328	1896	844	
194	1621	1045	1558	1160	
548	1756	0	266	1344	
843	246	175	466	1705	
311	1124	1354	1876	204	
360	466	213	210	1803	
1655	971	149	1677	1612	
1017	609	1942	113	1954	
733	753	1105	1389	1852	
1983	1425	1493	434	1907	
1522	1767	257	1509	1808	
1368	1010	1509	1859	1	
798	1714	426	1091	811	
245	868	415	915	1712	
956	509	1270	881	182	
1270	1189	867	106	855	
1639	1198	242	633	1320	
1376	544	197	117	356	
879	1227	669	675	1501	
1592	167	1902	380	938	
1707	685	1586	1296	1428	
1940	1230	1260	872	1054	
1891	1154	1089	99	1793	
1768	1108	1083	1801	362	
502	1934	499	197	225	
1331	1359	145	353	219	
1727	1829	828	1781	29	
363	1004	1821	1198	786	
873	675	1635	1102	441	
1167	420	1288	670	1864	
953	664	173	1074	1747	
1768	1394	261	1133	1035	
840	702	941	953	907	
179	350	1903	921	1489	
1294	1729	1180	171	1575	
258	479	1637	1039	1680	
1586	187	1089	254	973	
1569	1070	1431	1837	495	
15	758	124	1312	444	
1581	1396	1072	1824	1684	
216	1087	537	565	1340	
577	1138	803	411	1650	
1917	1273	1496	1997	332	
361	727	823	1293	415	
110	918	1812	1029	386	
568	1822	1146	278	943	
9	1198	293	1596	68	
21	473	994	613	709	
1632	862	1942	1638	255	
1474	1051	469	1526	351	
1732	1464	1745	841	1961	
729	1130	1539	1011	1568	
530	1481	154	696	367	
1576	830	1550	1532	1618	
100	1659	1886	524	1796	
1404	203	1077	358	478	
407	1730	1642	1633	593	
350	1622	1378	1564	909	
716	1514	131	1570	1990	
658	1247	190	760	1552	
817	1661	850	866	1519	
529	1425	363	918	420	
1140	383	110	1924	1596	
1291	414	26	1958	719	
1035	1057	121	1113	1354	
466	774	494	1188	1811	
1878	306	1860	966	660	
569	909	637	961	598	
549	1908	1034	984	262	
1672	1590	609	794	936	
961	1553	1456	636	1850	
777	1999	591	314	1530	
224	1211	1731	1709	1176	
1301	1910	1193	1408	1303	
1750	1054	1567	1323	1679	
1102	664	151	1003	72	
1327	1929	173	1903	534	
1446	2	565	321	1144	
537	10	576	605	188	
1704	618	483	227	538	
257	652	546	431	1470	
765	1304	629	840	1877	
48	1212	805	889	1028	
1434	646	194	749	1226	
1785	123	80	1720	1319	
766	549	592	1997	1280	
32	1120	1804	1211	1249	
1080	1683	790	841	1341	
61	77	1216	1916	173	
887	1050	1982	356	1049	
1785	1220	287	1757	382	
1509	511	1213	521	813	
1638	836	1864	1338	229	
1737	1508	1246	1185	1889	
573	1489	176	948	1464	
1497	943	612	1513	346	
79	966	552	1362	630	
1882	901	400	1325	1735	
1	1802	1497	1350	312	
852	1303	1522	939	1792	
1913	1947	1789	18	1152	
1521	864	1595	1819	1143	
1534	1671	1068	1398	62	
141	275	845	1294	1595	
1428	432	468	496	469	
775	952	1383	171	1617	
233	711	1403	1575	1217	
839	687	377	1535	1693	
668	893	952	1533	1371	
493	1656	1852	1093	550	
536	1007	909	1651	340	
1298	679	1118	1559	967	
932	511	863	327	270	
1750	812	293	1830	103	
630	1444	430	902	901	
731	1407	142	1414	1704	
1766	695	1497	1935	935	
233	906	1374	1410	1528	
1722	1556	1927	1884	893	
575	1079	1640	1035	984	
1388	585	1680	1919	1795	
1261	1362	1118	568	1742	
272	1153	51	186	409	
916	1375	290	945	1001	
179	1193	568	1329	867	
1167	818	416	1238	124	
965	1047	1003	1721	1439	
1067	425	867	1098	1641	
64	664	997	1606	1587	
1231	1122	1941	1869	1721	
1507	1522	698	952	1791	
775	354	373	1079	602	
1630	627	1055	39	1927	
431	492	864	336	1356	
1702	877	289	1521	817	
1328	1792	236	78	8	
949	707	760	1871	567	
1534	812	1077	1689	1114	
595	964	1712	1473	1701	
931	1722	724	1454	1038	
1477	335	230	1378	911	
1205	1958	1590	62	930	
873	714	1550	1635	1413	
276	1081	850	1554	1996	
1035	265	1420	1319	1871	
1041	654	1573	485	1304	
347	1747	672	945	545	
871	784	564	1606	977	
1166	1088	1808	970	712	
818	1942	331	96	661	
887	880	370	1382	875	
1206	984	1796	1163	30	
1091	1182	191	830	1625	
1513	348	1173	790	149	
109	141	964	380	219	
662	581	1384	1635	1966	
1429	359	907	900	431	
611	911	622	1167	1737	
532	1593	1846	607	1884	
1989	515	1528	1402	1536	
933	1016	336	769	364	
1239	105	563	1595	1336	
247	1293	1072	1092	1048	
337	173	1910	1562	123	
1899	993	16	592	1339	
1243	284	577	1322	826	
724	351	826	283	375	
474	1541	164	295	1428	
994	1703	590	1765	1285	
103	684	1674	1	375	
1688	868	309	988	884	
119	513	793	659	1042	
1020	266	1390	1091	1301	
483	1474	404	248	416	
349	670	1459	1309	726	
886	463	424	1791	276	
863	847	1235	398	1776	
1245	687	1956	941	342	
6	623	1347	1237	387	
1143	1281	291	300	978	
552	1727	202	613	1270	
505	1785	1507	1235	509	
1114	1807	66	866	1288	
301	1630	1125	42	1101	
1647	1790	1433	128	1607	
1655	1768	552	1043	1569	
1113	381	1974	244	999	
1988	1151	1264	1043	162	
1280	1671	317	690	1667	
1728	810	1252	456	140	
173	1146	594	1544	708	
787	1945	1391	1917	354	
1619	1678	1631	1329	345	
964	712	1484	249	549	
126	1224	1771	121	1556	
1874	1905	1952	1359	156	
61	1433	187	204	1139	
392	30	966	1345	494	
401	520	1204	901	39	
1741	491	1146	1564	1860	
1432	1677	263	1095	544	
1733	1158	1679	1189	847	
1124	1936	407	1144	1345	
1899	1113	1800	379	545	
1779	1067	1661	1147	487	
331	872	66	1826	227	
488	1889	454	416	1509	
263	286	1852	1755	260	
867	1352	240	173	1151	
1671	1615	1546	1561	1250	
584	766	598	1271	332	
802	480	644	1756	1743	
302	775	1767	1027	101	
941	230	1992	1098	377	
557	1946	1662	1412	1312	
1999	780	1668	1596	1114	
667	146	205	334	1026	
1418	480	71	966	663	
756	537	528	841	1018	
957	825	1009	595	1789	
195	197	690	108	231	
1006	240	1573	983	1360	
405	1471	490	422	1150	
1780	265	1483	1306	419	
342	657	615	1844	448	
410	297	444	1059	872	
995	1639	1958	1724	1162	
880	1858	68	379	552	
1163	1486	309	1940	731	
171	1086	38	1405	1027	
1157	417	279	74	747	
431	685	218	815	1768	
803	1705	1911	821	991	
733	1790	835	1466	191	
534	804	1369	1875	961	
1302	82	1540	354	185	
882	914	1327	87	130	
1697	669	359	760	1964	
245	1944	177	961	639	
880	30	1517	1494	44	
36	882	800	1428	49	
1954	489	1441	94	1083	
1161	1740	1173	1635	1972	
1418	1107	1887	1684	883	
133	1245	146	1481	1500	
659	762	768	190	147	
741	1189	1963	1951	1283	
1177	1779	1884	420	208	
392	1061	1812	1864	518	
1783	169	333	1045	1959	
913	1244	699	1533	1675	
1238	460	1708	529	1420	
427	257	456	206	1112	
1891	1096	818	470	437	
199	1344	1908	197	391	
825	145	1913	278	1781	
357	38	243	18	1415	
551	1488	724	1691	1136	
591	1357	1410	696	839	
816	1443	189	1566	1860	
438	653	1402	944	497	
1644	633	102	1705	1254	
787	1069	1090	48	56	
8	1424	559	1101	431	
166	706	1013	1667	295	
691	1817	927	1731	102	
1043	915	253	1319	40	
857	732	1046	991	1364	
1778	1166	1911	1530	1434	
